amfi_code,date,nav,fund_name,fund_house,scheme_category
,2019-01-16,53.2055,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-17,53.1674,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-18,53.071,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-21,52.858,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-22,52.5351,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-23,52.2713,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-24,52.2905,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-25,51.8002,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-28,51.0862,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-29,51.0547,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-30,51.0055,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-01-31,51.3507,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-01,51.2972,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-04,51.0358,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-05,50.7151,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-06,50.5395,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-07,50.8924,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-08,50.5532,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-11,50.1417,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-12,49.9865,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-13,49.9159,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-14,50.0246,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-15,49.8363,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-18,49.7231,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-19,50.1932,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-20,50.5134,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-21,50.8863,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-22,51.1164,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-25,51.1544,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-26,50.9392,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-27,50.6695,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-02-28,50.7717,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-01,51.4418,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-05,52.7007,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-06,53.2436,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-07,53.7052,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-08,53.9401,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-11,54.7406,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-12,55.2773,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-13,55.1959,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-14,55.0181,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-15,54.8323,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-18,54.8356,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-19,55.1238,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-20,54.7637,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-22,54.6498,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-25,54.0256,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-26,54.4065,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-27,54.46,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-28,54.7581,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-03-29,55.663,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-01,56.1772,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-02,56.0011,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-03,55.6601,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-04,55.6447,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-05,56.0191,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-08,55.8828,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-09,55.6612,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-10,55.6388,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-11,55.7987,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-12,55.9226,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-15,56.1536,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-16,56.1267,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-18,55.7232,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-22,54.9458,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-23,55.0555,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-24,55.2723,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-25,55.3592,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-26,55.3187,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-04-30,55.083,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-02,55.0024,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-03,54.897,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-06,54.4976,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-07,54.3424,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-08,53.8583,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-09,53.7084,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-10,53.706,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-13,52.8389,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-14,53.1004,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-15,53.0303,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-16,52.9338,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-17,53.073,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-20,54.4867,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-21,54.0838,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-22,54.0958,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-23,53.9873,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-24,54.9948,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-27,55.9036,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-28,56.5415,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-29,56.3573,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-30,56.1882,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-05-31,56.4804,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-03,56.7417,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-04,56.7067,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-06,56.1253,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-07,56.094,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-10,55.7431,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-11,55.677,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-12,55.6663,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-13,55.3583,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-14,55.2265,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-17,54.651,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-18,54.3588,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-19,54.0946,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-20,54.4507,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-21,54.4826,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-24,54.1894,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-25,54.4957,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-26,54.9657,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-27,55.097,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-06-28,55.224,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-01,55.3031,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-02,55.456,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-03,55.3738,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-04,55.4699,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-05,54.8561,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-08,54.1644,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-09,54.0836,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-10,53.8443,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-11,54.0984,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-12,54.2785,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
,2019-07-15,54.1461,,SBI Mutual Fund,Equity Scheme - Small Cap Fund
